0,1000,0.000557856
0,1300,0.00086857
0,1690,0.00148512
0,2197,0.00250228
0,2856,0.00472493
0,3712,0.00811963
0,4825,0.0123748
0,6272,0.020442
0,8153,0.0404736
0,10598,0.0721741
0,13777,0.120996
